Date,City,aqi,co,dew,humidity,no2,o3,pm10,pm25,precipitation,pressure,so2,temperature,wind gust,wind speed
2020-04-23,Ha Noi,,0.1,18.0,82.0,1.9,7.0,7.0,16.0,,1015.5,5.0,20.5,12.8,4.3
2020-04-23,Hai Phong,,,19.5,90.5,3.0,,5.0,8.0,0.2,1001.7,27.0,20.8,,2.0
2020-04-23,Ho Chi Minh,,,23.0,66.0,,,,59.0,,1009.0,,30.5,,4.3
2020-04-23,Hue,,6.0,25.0,88.0,13.0,4.0,20.0,31.0,,1013.0,,26.5,,3.0
2020-04-24,Ha Long,,,16.1,93.9,13.0,9.0,12.0,20.0,0.9,1005.3,,16.8,,2.0
2020-04-24,Ha Noi,,2.0,14.5,85.0,1.9,7.0,6.0,17.0,,1020.0,6.0,17.0,,2.5
2020-04-24,Hai Phong,,,16.1,93.9,3.0,,4.0,7.0,0.9,1005.3,26.0,16.8,,2.0
2020-04-24,Ho Chi Minh,,,24.0,70.0,,,,89.0,,1009.0,,30.0,,2.3
2020-04-24,Hue,,5.0,23.0,94.0,13.0,5.0,7.0,11.0,,1015.0,,25.0,,3.0
2020-04-25,Ha Long,,,15.8,89.8,13.0,8.0,27.0,35.0,99.2,1005.0,,18.4,,2.0
2020-04-25,Ha Noi,,0.1,14.5,82.0,2.0,8.0,11.0,22.0,,1020.0,6.0,19.0,,1.8
2020-04-25,Hai Phong,,,14.7,91.4,4.0,,9.0,13.0,,1005.7,29.0,16.0,,3.0
2020-04-25,Ho Chi Minh,,,23.5,83.0,,,,102.0,,1009.0,,27.0,12.8,1.5
2020-04-25,Hue,,6.0,20.5,94.0,14.0,5.0,1.0,3.0,,1017.0,,21.0,,3.8
2020-04-26,Ha Long,,,17.0,81.9,11.0,9.0,28.0,45.0,99.3,1005.4,,19.5,,2.0
2020-04-26,Ha Noi,,3.0,16.0,82.0,2.0,7.0,10.0,21.0,,1020.0,6.0,19.0,,2.5
2020-04-26,Ho Chi Minh,,,23.0,88.0,,,,85.0,,1010.0,,26.0,,1.2
2020-04-26,Hue,,7.0,21.0,94.0,14.0,5.0,1.0,1.0,,1018.0,,21.0,,3.0
2020-04-27,Ha Long,,,17.5,69.4,13.0,12.0,37.0,48.0,,1004.7,,22.5,,2.0
2020-04-27,Ha Noi,,3.0,16.0,66.0,2.3,9.0,11.0,33.0,,1018.5,6.0,23.5,,2.3
2020-04-27,Ho Chi Minh,,,24.0,78.0,,,,97.0,,1010.0,,28.0,,1.2
2020-04-27,Hue,,11.0,20.5,94.0,14.0,4.0,,,,1018.0,,21.0,,2.5
2020-04-28,Ha Long,,,18.6,76.1,16.0,15.0,40.0,64.0,,1003.2,,22.8,,2.0
2020-04-28,Ha Noi,,0.2,17.0,61.0,7.8,11.8,51.0,109.0,,1016.5,9.0,25.0,,1.5
2020-04-28,Ho Chi Minh,,,23.5,73.5,,,,82.0,,1010.0,,28.0,,1.8
2020-04-28,Hue,,8.0,21.0,85.5,14.0,4.0,14.0,24.0,,1017.0,,23.5,,1.2
2020-04-29,Ha Long,,,20.7,84.3,15.0,14.0,39.0,54.0,,1001.9,,23.0,,2.0
2020-04-29,Ha Noi,,0.2,19.0,69.0,6.0,11.4,66.0,134.0,,1015.0,7.1,25.0,,2.0
2020-04-29,Ho Chi Minh,,,21.0,58.5,,,,74.0,,1009.0,,30.0,,2.3
2020-04-29,Hue,,6.0,22.0,88.0,14.0,5.0,21.0,32.0,,1015.0,,25.0,,1.5
2020-04-30,Ha Long,,,22.4,88.6,12.0,11.0,26.0,38.0,,1000.6,,23.5,,2.0
2020-04-30,Ha Noi,,3.0,20.5,76.0,3.0,9.0,49.0,75.0,,1014.0,6.0,25.0,,2.5
2020-04-30,Ho Chi Minh,,,21.5,60.5,,,,63.0,,1009.0,,30.0,,2.5
2020-04-30,Hue,,6.0,24.0,88.0,14.0,5.0,15.0,23.0,,1014.0,,26.0,,1.5
2020-05-01,Ha Long,,,23.3,95.3,8.0,10.0,17.0,29.0,,997.8,,23.6,,2.0
2020-05-01,Ha Noi,,0.2,22.0,88.0,3.7,5.0,38.0,56.0,,1011.0,6.0,24.0,,2.5
2020-05-01,Ho Chi Minh,,,22.5,67.0,,,,53.0,,1008.0,,29.0,,4.3
2020-05-01,Hue,,6.0,24.0,83.0,13.0,4.0,21.0,29.0,,1011.0,,27.0,,2.0
2020-05-02,Ha Long,,,24.4,93.1,8.0,8.0,17.0,27.0,99.1,995.8,,25.6,,2.0
2020-05-02,Ha Noi,,3.0,22.0,73.5,2.3,7.0,43.0,69.0,,1009.0,5.0,26.5,,2.0
2020-05-02,Ho Chi Minh,,,23.0,68.0,,,,55.0,,1008.0,,30.0,,3.8
2020-05-02,Hue,,7.0,24.0,83.0,13.0,4.0,28.0,41.0,,1009.0,,27.5,,1.0
2020-05-03,Ha Long,,,25.3,94.2,10.0,8.0,12.0,19.0,,995.4,,26.2,,1.0
2020-05-03,Ha Noi,,2.0,24.0,80.5,3.2,7.0,30.0,60.0,,1008.0,5.0,27.5,,3.3
2020-05-03,Ho Chi Minh,,,25.0,70.0,,,,55.0,,1008.0,,30.0,,2.5
2020-05-03,Hue,,9.0,25.0,81.0,14.0,4.0,43.0,64.0,,1008.5,,28.0,,1.0
2020-05-04,Ha Long,,,25.3,91.0,10.0,11.0,10.0,18.0,,994.9,,26.5,,2.0
2020-05-04,Ha Noi,,0.2,24.5,78.0,4.6,10.2,34.0,48.0,,1007.5,5.0,28.0,,3.3
2020-05-04,Ho Chi Minh,,,25.0,70.0,,,,50.0,,1008.5,,30.0,,3.0
2020-05-04,Hue,,10.0,25.5,85.5,14.0,4.0,46.0,73.0,,1009.0,,28.0,,1.5
2020-05-05,Ha Long,,,25.3,93.1,9.0,10.0,12.0,19.0,,994.2,,26.4,,2.0
2020-05-05,Ha Noi,,2.0,25.0,83.0,3.2,8.2,42.0,59.0,,1006.0,5.0,28.0,,3.8
2020-05-05,Ho Chi Minh,,,25.0,74.0,,,,53.0,,1008.0,,30.0,,2.8
2020-05-05,Hue,,9.0,24.5,74.0,13.0,4.0,36.0,58.0,,1007.0,,28.5,,1.0
2020-05-06,Ha Long,,,25.5,91.5,9.0,9.0,12.0,19.0,,993.1,,26.4,,2.0
2020-05-06,Ha Noi,,2.0,25.0,79.0,3.0,6.1,37.0,58.0,,1005.0,5.0,28.0,,3.8
2020-05-06,Ho Chi Minh,,,25.0,70.0,,,,42.0,,1007.5,,30.0,,3.0
2020-05-06,Hue,,11.0,24.5,68.0,13.0,4.0,38.0,52.0,,1006.0,,29.0,,1.0
2020-05-07,Ha Long,,,25.9,92.6,9.0,11.0,13.0,21.0,,992.3,,27.1,,3.0
2020-05-07,Ha Noi,,0.3,26.0,83.0,3.2,11.0,40.0,69.0,,1004.0,5.0,28.0,,3.6
2020-05-07,Ho Chi Minh,,,25.0,70.0,,,,38.0,,1007.0,,30.5,,3.3
2020-05-07,Hue,,10.0,26.0,79.0,13.0,4.0,32.0,42.0,,1006.0,,29.0,,1.0
2020-05-08,Ha Long,,,26.1,92.6,10.0,14.0,14.0,23.0,,992.7,,27.4,,3.0
2020-05-08,Ha Noi,,0.3,25.5,81.0,3.2,11.0,38.0,54.0,,1004.0,5.0,27.5,19.0,3.6
2020-05-08,Ho Chi Minh,,,24.0,74.5,,,,34.0,,1007.0,,30.0,,2.8
2020-05-08,Hue,,10.0,26.0,70.0,14.0,5.0,37.0,56.0,,1006.0,,32.0,,1.2
2020-05-09,Ha Long,,,25.5,86.1,11.0,14.0,18.0,30.0,99.7,993.5,,27.0,,2.0
2020-05-09,Ha Noi,,0.3,25.0,76.5,3.0,9.8,39.0,78.0,,1006.5,5.0,27.0,,2.3
2020-05-09,Ho Chi Minh,,,24.0,72.0,,,,38.0,,1008.0,,30.5,,3.0
2020-05-09,Hue,,9.0,25.0,68.0,13.0,5.0,26.0,40.0,,1007.5,,30.0,,2.0
2020-05-10,Ha Long,,,26.3,91.5,11.0,15.0,17.0,28.0,,994.2,,27.6,,2.0
2020-05-10,Ha Noi,,0.2,25.0,74.0,2.8,11.0,39.0,60.0,,1007.0,5.0,29.5,,2.8
2020-05-10,Ho Chi Minh,,,23.5,74.0,,,,38.0,,1008.0,,30.0,,3.3
2020-05-10,Hue,,7.0,25.5,78.0,14.0,5.0,23.0,31.0,,1008.0,,29.0,,1.5
2020-05-11,Ha Long,,,26.2,89.4,9.0,13.0,13.0,21.0,,995.5,,27.8,,2.0
2020-05-11,Ha Noi,,2.0,25.5,78.5,3.2,12.0,32.0,50.0,,1008.0,6.0,29.0,,4.1
2020-05-11,Ho Chi Minh,,,24.5,68.0,,,,38.0,,1009.0,,31.0,,3.0
2020-05-11,Hue,,8.0,24.5,74.0,13.0,5.0,28.0,37.0,,1008.0,,29.0,,1.5
2020-05-12,Ha Long,,,25.0,91.5,14.0,12.0,16.0,26.0,5.9,997.7,,26.8,,2.0
2020-05-12,Ha Noi,,0.3,23.0,76.0,3.7,9.0,24.0,38.0,,1010.0,6.0,27.0,8.7,2.8
2020-05-12,Ho Chi Minh,,,24.0,68.0,,,,55.0,,1008.0,,31.0,,2.0
2020-05-12,Hue,,9.0,25.5,85.5,14.0,4.0,21.0,30.0,,1010.0,,28.0,,1.2
2020-05-13,Ha Long,,,24.5,91.5,13.0,13.0,19.0,26.0,,996.9,,26.0,,1.0
2020-05-13,Ha Noi,,0.3,23.5,83.0,2.8,7.4,30.0,57.0,,1010.0,6.0,26.0,,4.1
2020-05-13,Ho Chi Minh,,,24.0,72.0,,,,53.0,,1008.0,,30.5,,3.6
2020-05-13,Hue,,8.0,25.0,79.0,14.0,5.0,20.0,32.0,,1010.0,,28.0,,1.8
2020-05-14,Ha Long,,,25.0,88.2,12.0,13.0,12.0,20.0,0.3,995.2,,26.4,,2.0
2020-05-14,Ha Noi,,0.3,22.0,72.0,2.8,7.4,25.0,46.0,,1007.5,6.0,27.5,,3.0
2020-05-14,Ho Chi Minh,,,23.0,66.0,,,,61.0,,1008.0,,31.0,,3.0
2020-05-14,Hue,,7.0,25.5,79.0,14.0,4.0,18.0,25.0,,1009.0,,28.0,,2.0
2020-05-15,Ha Long,,,25.9,90.5,11.0,13.0,12.0,18.0,,992.0,,27.6,,2.0
2020-05-15,Ha Noi,,0.2,25.0,78.0,2.0,12.0,27.0,39.0,,1004.0,6.0,28.5,,4.1
2020-05-15,Ho Chi Minh,,,23.5,76.5,,,,53.0,,1006.0,,30.5,,3.0
2020-05-15,Hue,,8.0,25.0,76.5,14.0,4.0,23.0,28.0,,1006.0,,29.0,,1.2
2020-05-16,Ha Long,,,26.0,91.0,11.0,13.0,11.0,19.0,99.0,991.8,,27.6,,3.0
2020-05-16,Ha Noi,,0.2,25.0,79.0,1.9,8.2,29.0,42.0,,1004.0,6.0,28.5,,4.1
2020-05-16,Ho Chi Minh,,,25.5,79.0,,,,59.0,,1005.0,,30.0,,2.5
2020-05-16,Hue,,8.0,25.0,78.5,13.0,5.0,22.0,28.0,,1005.0,,29.0,,1.0
2020-05-17,Ha Long,,,25.4,87.8,11.0,14.0,11.0,18.0,2.6,991.6,,27.0,,1.0
2020-05-17,Ha Noi,,0.2,23.0,72.0,,11.0,24.0,43.0,,1004.0,6.0,28.5,,3.8
2020-05-17,Ho Chi Minh,,,24.0,70.0,,,,42.0,,1005.5,,30.0,,2.3
2020-05-17,Hue,,7.0,26.0,76.5,14.0,5.0,22.0,31.0,,1004.5,,30.0,,1.5
2020-05-18,Ha Long,,,25.3,92.1,19.0,12.0,14.0,19.0,99.6,990.3,,27.2,,1.0
2020-05-18,Ha Noi,,0.3,23.0,78.0,,13.0,28.0,45.0,,1003.0,6.0,28.5,,3.0
2020-05-18,Ho Chi Minh,,,25.0,72.0,,,,59.0,,1005.0,,31.0,,2.5
2020-05-18,Hue,,7.0,25.0,68.0,14.0,5.0,16.0,20.0,,1004.0,,31.0,,1.8
2020-05-19,Ha Long,,,26.1,85.8,16.0,16.0,15.0,24.0,,990.6,,27.8,,1.0
2020-05-19,Ha Noi,,0.3,24.5,80.5,,10.2,39.0,71.0,,1003.5,6.0,28.0,,2.5
2020-05-19,Ho Chi Minh,,,25.0,83.0,,,,53.0,,1006.0,,29.0,,2.8
2020-05-19,Hue,,7.0,24.0,70.0,13.0,5.0,12.0,16.0,,1004.5,,29.0,,1.8
2020-05-20,Ha Long,,,27.6,86.5,13.0,19.0,14.0,24.0,,989.3,,30.1,,2.0
2020-05-20,Ha Noi,,0.3,25.0,68.0,,11.0,31.0,48.0,,1001.0,6.0,31.5,,2.8
2020-05-20,Ho Chi Minh,,,26.0,85.5,,,,61.0,,1006.5,,28.0,,1.8
2020-05-20,Hue,,8.0,24.0,70.0,13.0,5.0,11.0,14.0,,1005.0,,29.0,,1.8
2020-05-21,Ha Long,,,27.5,81.3,15.0,18.0,21.0,24.0,,987.9,,31.2,,1.0
2020-05-21,Ha Noi,,0.3,24.0,62.5,7.8,11.0,47.0,70.0,,1000.0,6.0,34.5,,2.3
2020-05-21,Ho Chi Minh,,,25.0,74.0,,,,61.0,,1007.0,,31.0,,3.0
2020-05-21,Hue,,8.0,25.0,66.0,13.0,5.0,14.0,14.0,,1005.0,,31.0,,2.0
2020-05-22,Ha Long,,,27.0,78.4,23.0,14.0,24.0,28.0,,989.6,,30.4,,
2020-05-22,Ha Noi,,0.3,25.0,68.0,6.0,10.0,38.0,69.0,,1003.0,6.0,31.0,10.8,3.6
2020-05-22,Ho Chi Minh,,,26.5,83.0,,,,68.0,,1006.0,,30.0,,3.0
2020-05-22,Hue,,8.0,25.0,64.0,13.0,5.0,14.0,18.0,,1004.0,,32.0,,2.0
2020-05-23,Ha Long,,,26.7,88.9,17.0,15.0,24.0,34.0,99.0,992.7,,28.0,,1.0
2020-05-23,Ha Noi,,0.3,24.5,83.0,4.6,9.8,27.0,61.0,,1006.0,6.0,27.5,8.2,1.8
2020-05-23,Ho Chi Minh,,,25.0,84.0,,,,72.0,,1007.5,,29.5,,2.5
2020-05-23,Hue,,7.0,25.0,76.5,14.0,5.0,16.0,19.0,,1006.0,,30.0,,2.5
2020-05-24,Ha Long,,,26.5,88.4,16.0,17.0,28.0,31.0,,993.4,,28.2,,1.0
2020-05-24,Ha Noi,,0.2,24.5,76.5,4.0,9.8,39.0,72.0,,1006.0,6.0,29.0,,2.8
2020-05-24,Ho Chi Minh,,,25.0,76.5,,,,72.0,,1009.0,,29.0,,1.2
2020-05-24,Hue,,8.0,25.5,79.0,14.0,5.0,12.0,14.0,,1008.0,,30.0,,2.0
2020-05-25,Ha Long,,,27.3,84.3,12.0,18.0,14.0,19.0,99.0,993.1,,29.8,,2.0
2020-05-25,Ha Noi,,0.3,25.0,70.0,3.0,12.0,28.0,48.0,,1006.0,6.0,30.0,12.8,2.8
2020-05-25,Ho Chi Minh,,,26.0,94.0,,,,72.0,,1010.0,,27.0,,1.0
2020-05-25,Hue,,7.0,25.0,72.0,13.0,5.0,12.0,15.0,,1008.5,,30.0,,1.8
2020-05-26,Ha Long,,,25.3,80.8,18.0,12.0,22.0,24.0,99.0,994.5,,28.0,,2.0
2020-05-26,Ha Noi,,0.2,22.0,69.0,2.0,9.0,20.0,59.0,,1007.5,7.0,27.5,9.2,3.8
2020-05-26,Ho Chi Minh,,,25.0,68.0,,,,72.0,,1010.0,,31.0,,1.8
2020-05-26,Hue,,6.0,24.0,68.0,13.0,5.0,9.0,9.0,,1008.0,,30.0,,1.8
2020-05-27,Ha Long,,,23.7,81.7,20.0,13.0,18.0,25.0,1.7,996.3,,26.6,,2.0
2020-05-27,Ha Noi,,0.2,22.0,83.0,4.0,9.0,25.0,56.0,,1010.5,6.0,26.0,,2.5
2020-05-27,Ho Chi Minh,,,25.5,83.0,,,,76.0,,1010.0,,28.5,,1.5
2020-05-27,Hue,,7.0,26.0,83.0,13.0,5.0,15.0,17.0,,1009.5,,29.0,,1.8
2020-05-28,Ha Long,,,24.5,82.7,16.0,16.0,23.0,33.0,,996.8,,27.2,,1.0
2020-05-28,Ha Noi,,0.3,22.5,74.0,5.5,9.0,48.0,81.0,,1010.0,7.0,28.0,,1.5
2020-05-28,Ho Chi Minh,,,26.0,85.5,,,,70.0,,1009.5,,28.0,,1.2
2020-05-28,Hue,,8.0,25.0,88.0,14.0,5.0,10.0,14.0,,1010.0,,26.0,,1.8
2020-05-29,Ha Long,,,26.2,88.3,10.0,16.0,20.0,22.0,,994.6,,27.6,,3.0
2020-05-29,Ha Noi,,0.3,24.0,74.0,5.5,7.8,33.0,57.0,,1007.0,6.0,28.5,,3.0
2020-05-29,Ho Chi Minh,,,26.0,86.0,,,,70.0,,1009.5,,28.0,,1.2
2020-05-29,Hue,,8.0,25.0,88.0,13.0,4.0,11.0,14.0,,1010.0,,26.0,,1.5
2020-05-30,Ha Long,,,26.6,88.4,11.0,16.0,11.0,14.0,,995.0,,29.0,,2.0
2020-05-30,Ha Noi,,0.2,24.0,72.0,6.0,9.0,28.0,61.0,,1007.0,6.0,29.5,,2.3
2020-05-30,Ho Chi Minh,,,26.0,94.0,,,,87.0,,1010.5,,26.5,,1.5
2020-05-30,Hue,,7.0,25.0,76.5,13.0,4.0,11.0,13.0,,1010.0,,29.5,,1.8
2020-05-31,Ha Long,,,26.7,83.0,10.0,17.0,12.0,15.0,,995.0,,29.5,,2.0
2020-05-31,Ha Noi,,0.2,25.0,70.0,4.0,8.6,35.0,72.0,,1007.5,6.0,30.5,,2.3
2020-05-31,Ho Chi Minh,,,25.5,79.0,,,,59.0,,1010.5,,30.0,,1.8
2020-05-31,Hue,,10.0,25.0,83.0,13.0,5.0,11.0,11.0,,1010.0,,27.5,,1.5
2020-06-01,Ha Long,,,26.9,84.0,11.0,16.0,11.0,16.0,,993.5,,29.0,,3.0
2020-06-01,Ha Noi,,0.3,24.0,76.0,7.0,8.0,28.0,33.0,,1006.0,6.0,28.5,,2.5
2020-06-01,Ho Chi Minh,,,25.0,80.5,,,,87.0,,1010.5,,28.5,,1.5
2020-06-01,Hue,,8.0,25.0,78.0,13.0,4.0,10.0,10.0,,1010.0,,27.0,,1.5
2020-06-02,Ha Long,,,26.8,69.2,9.0,16.0,13.0,16.0,,991.7,,28.8,,1.0
2020-06-02,Ha Noi,,0.4,23.5,71.5,8.0,8.0,40.0,66.0,,1004.5,6.0,29.5,,2.3
2020-06-02,Ho Chi Minh,,,24.0,88.0,,,,72.0,,1010.0,,27.0,,1.2
2020-06-02,Hue,,7.0,23.5,72.0,13.0,4.0,10.0,11.0,,1008.5,,28.0,,1.8
2020-06-03,Ha Long,,,26.3,83.9,9.0,15.0,11.0,14.0,,991.4,,29.1,,2.0
2020-06-03,Ha Noi,,2.0,25.0,68.0,4.0,12.0,32.0,61.0,,1003.5,6.0,30.5,,2.8
2020-06-03,Ho Chi Minh,,,25.0,88.0,,,,74.0,,1008.0,,27.0,,1.2
2020-06-03,Hue,,7.0,24.0,76.5,13.0,5.0,10.0,11.0,,1007.5,,28.0,,2.0
2020-06-04,Ha Long,,,26.5,83.0,10.0,16.0,11.0,14.0,,991.2,,29.3,,2.0
2020-06-04,Ha Noi,,2.0,25.0,66.0,4.0,12.0,32.0,70.0,,1003.0,6.0,30.5,,4.1
2020-06-04,Hai Phong,,,26.9,83.0,,,,,,991.2,,29.7,,2.0
2020-06-04,Ho Chi Minh,,,25.5,91.0,,,,70.0,,1008.0,,26.5,,1.2
2020-06-04,Hue,,6.0,25.0,79.0,13.0,5.0,10.0,11.0,,1007.0,,29.0,,2.0
2020-06-05,Ha Long,,,26.8,86.9,11.0,17.0,12.0,16.0,,990.9,,29.2,,2.0
2020-06-05,Ha Noi,,0.4,24.5,72.0,7.0,11.0,34.0,76.0,,1002.5,6.0,30.0,,2.8
2020-06-05,Hai Phong,,,26.8,86.9,,,,,,990.9,,29.2,,2.0
2020-06-05,Ho Chi Minh,,,25.0,83.0,,,,68.0,,1008.5,,28.0,,1.8
2020-06-05,Hue,,8.0,25.0,74.0,13.0,5.0,12.0,13.0,,1007.0,,29.5,,1.8
2020-06-06,Ha Long,,,26.6,82.5,11.0,16.0,12.0,14.0,99.1,990.5,,29.4,,2.0
2020-06-06,Ha Noi,,0.2,25.0,70.0,8.0,9.0,35.0,76.0,,1002.5,6.0,31.0,,2.3
2020-06-06,Hai Phong,,,26.6,82.5,,,,,99.1,990.5,,29.4,,2.0
2020-06-06,Ho Chi Minh,,,25.5,83.0,,,,61.0,,1008.0,,28.5,,1.5
2020-06-06,Hue,,7.0,24.5,72.0,13.0,5.0,11.0,11.0,,1006.5,,29.0,,1.8
2020-06-07,Ha Long,,,25.8,80.1,10.0,15.0,12.0,13.0,,988.8,,29.8,,2.0
2020-06-07,Ha Noi,,0.2,23.0,60.5,8.0,8.0,41.0,68.0,,1001.0,7.0,32.5,,2.3
2020-06-07,Hai Phong,,,25.8,80.1,,,,,,988.8,,29.8,,2.0
2020-06-07,Ho Chi Minh,,,24.0,74.5,,,,78.0,,1008.0,,29.0,,2.5
2020-06-07,Hue,,7.0,25.0,72.0,13.0,5.0,11.0,11.0,,1006.0,,30.0,,1.8
2020-06-08,Ha Long,,,25.8,73.2,11.0,14.0,10.0,11.0,,988.9,,30.2,,3.0
2020-06-08,Ha Noi,,0.2,22.0,49.0,7.8,6.5,30.0,55.0,,1000.0,7.0,33.5,,3.0
2020-06-08,Hai Phong,,2.0,25.8,73.2,8.0,,18.0,28.0,,988.9,20.0,30.2,,3.0
2020-06-08,Ho Chi Minh,,,25.0,72.5,,,,59.0,,1007.0,,30.5,,3.0
2020-06-08,Hue,,7.0,24.0,68.0,13.0,5.0,11.0,13.0,,1005.5,,31.0,,1.8
2020-06-09,Ha Long,,,26.5,85.4,10.0,17.0,12.0,16.0,,991.7,,28.8,,2.0
2020-06-09,Ha Noi,,0.2,23.0,68.0,9.6,9.0,53.0,70.0,,1003.0,7.1,30.0,,2.3
2020-06-09,Hai Phong,,2.0,26.5,85.4,8.0,,16.0,26.0,,991.7,20.0,28.8,,2.0
2020-06-09,Ho Chi Minh,,,24.5,81.0,,,,61.0,,1007.0,,29.0,,2.5
2020-06-09,Hue,,6.0,24.5,66.0,13.0,10.0,9.0,11.0,,1006.0,,31.5,,1.5
2020-06-10,Ha Long,,,27.6,88.4,10.0,16.0,16.0,23.0,,993.2,,29.0,,2.0
2020-06-10,Ha Noi,,0.2,24.5,74.5,8.3,11.0,39.0,65.0,,1005.0,7.0,29.5,,3.0
2020-06-10,Hai Phong,,2.0,27.6,88.4,8.0,,16.0,29.0,,993.2,20.0,29.0,,2.0
2020-06-10,Ho Chi Minh,,,25.0,91.0,,,,59.0,,1008.0,,26.5,,2.0
2020-06-10,Hue,,6.0,24.0,65.0,,10.0,8.0,8.0,,1007.0,,29.0,,1.8
2020-06-11,Ha Long,,,25.6,83.8,12.0,14.0,15.0,21.0,99.0,992.0,,28.5,,2.0
2020-06-11,Ha Noi,,0.3,24.0,80.5,8.3,7.0,34.0,51.0,,1005.0,7.0,27.0,,2.5
2020-06-11,Hai Phong,,2.0,25.6,83.8,9.0,,17.0,30.0,99.0,992.0,20.0,28.5,,2.0
2020-06-11,Ho Chi Minh,,,25.0,83.0,,,,89.0,,1007.0,,28.5,,1.8
2020-06-11,Hue,,6.0,24.0,72.0,,9.0,65.0,13.0,,1006.0,,30.0,,1.5
2020-06-12,Ha Long,,,27.4,85.7,11.0,17.0,12.0,20.0,,990.0,,29.1,,2.0
2020-06-12,Ha Noi,,3.0,23.5,68.0,7.8,9.0,31.0,53.0,,1002.0,7.0,28.5,,3.0
2020-06-12,Hai Phong,,2.0,27.4,85.7,8.0,,12.0,21.0,,990.0,20.0,29.1,,2.0
2020-06-12,Ho Chi Minh,,,24.5,78.5,,,,68.0,,1005.0,,29.5,,2.5
2020-06-12,Hue,,5.0,24.5,64.0,,,69.0,13.0,,1004.0,,31.0,,1.5
2020-06-13,Ha Long,,,27.4,85.9,10.0,14.0,10.0,16.0,0.2,989.2,,29.2,,2.0
2020-06-13,Ha Noi,,0.2,24.5,70.0,6.9,7.0,28.0,41.0,,1001.0,7.0,31.0,,3.8
2020-06-13,Hai Phong,,2.0,27.4,85.9,6.0,,9.0,15.0,0.2,989.2,20.0,29.2,,2.0
2020-06-13,Ho Chi Minh,,,25.0,88.0,,,,61.0,,1004.5,,27.0,,1.8
2020-06-13,Hue,,5.0,24.5,66.0,,,41.0,14.0,,1003.0,,31.5,,2.5
2020-06-14,Ha Long,,,26.5,92.6,18.0,10.0,12.0,19.0,3.3,991.2,,27.2,,3.0
2020-06-14,Ha Noi,,0.2,25.0,83.0,7.8,6.0,29.0,54.0,,1004.0,7.0,28.0,,2.8
2020-06-14,Hai Phong,,2.0,26.5,92.6,8.0,,9.0,15.0,3.3,991.2,20.0,27.2,,3.0
2020-06-14,Ho Chi Minh,,,25.5,94.0,,,,50.0,,1006.5,,26.0,,1.8
2020-06-14,Hue,,6.0,25.0,68.0,,,15.0,12.0,,1005.0,,30.0,,1.8
2020-06-15,Ha Long,,,25.6,100.0,16.0,14.0,9.0,16.0,12.1,993.7,,25.6,,2.0
2020-06-15,Ha Noi,,0.2,24.5,81.0,9.6,5.7,23.0,50.0,,1006.0,4.1,28.5,,2.8
2020-06-15,Hai Phong,,2.0,25.6,100.0,9.0,,12.0,19.0,12.1,993.7,20.0,25.6,,2.0
2020-06-15,Ho Chi Minh,,,26.0,94.0,,,,61.0,,1009.0,,27.0,,1.8
2020-06-15,Hue,,7.0,24.0,74.0,,,18.0,13.0,,1008.0,,28.5,,1.8
2020-06-16,Ha Long,,,26.2,88.9,8.0,14.0,9.0,12.0,,992.2,,28.0,,1.0
2020-06-16,Ha Noi,,0.2,24.5,74.0,6.9,7.0,27.0,34.0,,1004.0,1.0,29.0,,3.6
2020-06-16,Hai Phong,,2.0,26.2,88.9,6.0,,13.0,20.0,,992.2,20.0,28.0,,1.0
2020-06-16,Ho Chi Minh,,,25.5,94.0,,,,63.0,,1009.0,,27.0,15.4,1.0
2020-06-16,Hue,,6.0,24.5,74.0,,,12.0,6.0,,1008.0,,29.0,,1.5
2020-06-17,Ha Long,,,26.3,87.3,9.0,13.0,12.0,13.0,,990.9,,28.4,,2.0
2020-06-17,Ha Noi,,0.2,24.0,66.0,7.0,5.3,32.0,28.0,,1002.5,2.0,30.5,,3.6
2020-06-17,Hai Phong,,1.0,26.3,87.3,6.0,,14.0,21.0,,990.9,19.0,28.4,,2.0
2020-06-17,Ho Chi Minh,,,25.5,94.0,,,,119.0,,1008.0,,27.0,,1.2
2020-06-17,Hue,,6.0,24.0,74.0,,,,,,1007.5,,28.5,,1.2
2020-06-18,Ha Long,,,26.1,83.9,9.0,12.0,8.0,11.0,,991.7,,28.5,,2.0
2020-06-18,Ha Noi,,0.2,24.5,70.0,6.4,5.3,28.0,24.0,,1003.0,1.1,30.0,,3.8
2020-06-18,Hai Phong,,1.0,26.1,83.9,5.0,,13.0,19.0,,991.7,19.0,28.5,,2.0
2020-06-18,Ho Chi Minh,,,25.0,72.0,,,,85.0,,1008.0,,30.0,,2.3
2020-06-18,Hue,,5.0,24.0,74.0,,,,,,1007.0,,29.5,,1.2
2020-06-19,Ha Long,,,26.4,85.4,11.0,14.0,10.0,14.0,,992.7,,28.0,,2.0
2020-06-19,Ha Noi,,0.2,24.0,70.0,7.8,5.3,23.0,30.0,,1005.0,1.1,30.0,,3.6
2020-06-19,Hai Phong,,2.0,26.4,85.4,6.0,,12.0,19.0,,992.7,19.0,28.0,,2.0
2020-06-19,Ho Chi Minh,,,25.5,81.0,,,,85.0,,1007.5,,29.0,,1.8
2020-06-19,Hue,,5.0,25.0,72.0,,,58.0,17.0,,1007.5,,29.5,,1.8
2020-06-20,Ha Long,,,27.2,87.5,8.0,14.0,11.0,16.0,,992.8,,29.0,,2.0
